Tumor_Sample_Barcode	APOBECtCa_enrich	BH_Fisher_p-value_tCa	tCa_to_G+tCa_to_T	tCa_MutLoad_MinEstimate	APOBECrtCa_enrich	APOBECytCa_enrich	APOBECytCa_enrich-APOBECrtCa_enrich	rtCa_to_G+rtCa_to_T	ytCa_to_G+ytCa_to_T	ntca+tgan	rtca+tgay	ytca+tgar	ytCa_rtCa_Fisher_p-value	ytCa_rtCa_BH_Fisher_p-value	APOBEC_tCa_enrich_quartile	A3A_or_A3B
SP124305	1.87896374090503	0	7535	3525	1.92015675707946	1.93832008638704	0.01816332930758	2976	4559	74666	29658	45008	0.682040513828816	0.717197241345766	ND	ND
SP82429	1.85755571547441	3.66597410057339e-284	3837	1771	1.95855778726062	1.87566558364113	-0.0828922036194899	1532	2305	45009	17506	27503	0.171452483229186	0.190088622710619	ND	ND
SP82614	1.8336250761766	0	8192	3724	1.86542701999193	1.89405888927488	0.0286318692829499	3163	5029	85178	33196	51982	0.482094238290591	0.523123535166386	ND	ND
SP124403	1.81183048957622	2.5267120682675e-101	1461	655	1.88676318840036	1.84956974423173	-0.0371934441686299	573	888	16190	6273	9917	0.693613778941413	0.721924545428818	ND	ND
SP82451	1.78197131772315	0	6611	2901	1.78127424288285	1.86116574172323	0.0798914988403798	2521	4090	76416	29935	46481	0.0709509681705058	0.0831838937171448	ND	ND
SP124271	1.50792396474929	6.38757366085604e-51	1411	475	1.62591696987947	1.49891945886804	-0.12699751101143	594	817	28032	11249	16783	0.125351632437624	0.143661421445367	ND	ND
SP124286	1.50265662785661	7.54422428463668e-07	152	51	1.55917535230291	1.5288622754491	-0.03031307685381	61	91	3066	1216	1850	0.93229564964131	0.950941562634136	ND	ND
SP104330	1.46295985520178	2.73621866902056e-10	289	91	1.49097038991498	1.51146482826433	0.0204944383493499	112	177	4299	1680	2619	0.950253516928962	0.959661967591625	ND	ND
SP124339	1.26833547345734	0.00239071718751402	147	31	1.41260833730199	1.21156076801068	-0.20104756929131	67	80	4093	1711	2382	0.35002085661219	0.38389384273595	ND	ND
SP124344	1.16783675269266	0.0045203546631828	287	41	1.21337284735585	1.19348716690514	-0.0198856804507102	119	168	8392	3446	4946	0.902898383027682	0.930258940089126	ND	ND
SP124348	1.10924530522651	0.053103192032409	249	0	1.4168953585491	0.951254274789743	-0.465641083759357	125	124	7185	2900	4285	NA	NA	NA	NA
SP124278	1.06324683650309	0.211878776405871	183	0	1.46495298395281	0.857758608016606	-0.607194375936204	96	87	6800	2669	4131	NA	NA	NA	NA
SP82471	1.03168425573323	0.321318046210469	248	0	1.26294974752651	0.921655314616061	-0.341294432910449	120	128	9374	3808	5566	NA	NA	NA	NA
SP124295	0.976533162673725	0.71000537143822	431	0	1.15792620079697	0.903141610700574	-0.254784590096396	196	235	28833	11364	17469	NA	NA	NA	NA
SP124359	0.910564630942421	0.951827660545007	279	0	1.03953979113257	0.863564981808431	-0.175974809324139	124	155	10610	4236	6374	NA	NA	NA	NA
SP135425	1.75939974045887	4.34106268096123e-74	1121	484	1.36899040188973	2.08309430061082	0.71410389872109	336	785	69972	27598	42374	3.09836883734984e-11	1.31680675587368e-10	4	A3A
SP84743	1.60465200457236	1.02146755429318e-94	2019	761	1.94251496024156	1.44979660434898	-0.49271835589258	941	1078	89863	35450	54413	4.20239475078305e-11	1.42881421526624e-10	4	A3B
SP105018	1.58284893239649	3.32671230296703e-147	3396	1251	2.0620434058034	1.32577824446862	-0.73626516133478	1750	1646	87894	35687	52207	3.49567629075882e-39	5.94264969428999e-38	3	A3B
SP135188	1.57264436877937	7.83625959888063e-27	608	221	2.22437041569593	1.20134150010835	-1.02302891558758	338	270	17527	7070	10457	1.24704279157225e-14	1.05998637283641e-13	3	A3B
SP85230	1.48359669157998	2.54314345209303e-21	629	205	1.91737972250902	1.2621797759277	-0.65519994658132	316	313	16323	6517	9806	9.853534669978e-08	2.38889150028806e-07	3	A3B
SP84922	1.42698999725617	6.26757397938285e-36	1274	381	1.73065171023871	1.2850318071804	-0.44561990305831	601	673	104689	41740	62949	1.12418423542967e-07	2.38889150028806e-07	2	A3B
SP135411	1.4036372644536	1.04715631793153e-15	595	171	1.8159359799782	1.18559253926438	-0.63034344071382	302	293	21345	8586	12759	1.66020060212362e-07	3.13593447067795e-07	2	A3B
SP135230	1.25271451644359	1.60810363885565e-06	482	97	1.71613266919156	0.991602163586558	-0.724530505605002	259	223	24550	9859	14691	1.51634003452618e-09	4.29629676449083e-09	1	A3B
SP84086	1.2156215852194	0.00196610396031773	293	52	1.52456135138777	1.0615368241805	-0.46302452720727	142	151	8638	3418	5220	0.00189288544927766	0.00321790526377203	1	A3B
SP105253	1.18398529586156	6.62397203772742e-06	756	117	1.59357364260383	0.96113017721187	-0.63244346539196	398	358	28342	11376	16966	2.09435608043173e-12	1.18680177891131e-11	1	A3B
SP85431	1.74336831194693	3.06533092800961e-28	447	191	1.6147125783612	1.90249867104466	0.28778609268346	159	288	8429	3322	5107	0.0909175637982118	0.128799882047467	ND	ND
SP84062	1.57996687618679	7.05966904194591e-13	277	102	1.53661011584824	1.68756712667911	0.15095701083087	104	173	5746	2285	3461	0.450900032400696	0.511020036720788	ND	ND
SP85339	1.41890986075459	1.5302811644111e-14	520	154	1.37800336206375	1.50719594438194	0.12919258231819	198	322	14956	6014	8942	0.317066068074617	0.385008796947749	ND	ND
SP135431	1.38118067905616	3.12085869046822e-18	769	212	1.42756686599548	1.40919132078441	-0.0183755452110701	310	459	26287	10515	15772	0.881232651000148	0.881232651000148	ND	ND
